borough,dbn,neighborhood,borough_code,district,school_name,year,total_enrollment,female_rate,male_rate,asian_rate,black_rate,hispanic_rate,other_rate,white_rate,disabilities_rate,ell_rate,supported_rate,total_schooldays,presence_rate,absence_rate,release_rate,mean_score_math,mean_score_ela,diversity_index
Bronx,11X019,Woodlawn,X,11,P.S. 019 Judith K. Weiss,2013,501,48.7,51.3,4.8,6.0,25.7,1.2,62.3,17.4,9.4,56.7,179.0,93.98,6.02,0.0,220.00000000000003,209.85,53.977399999999996
Bronx,11X083,Morris Park,X,11,P.S. 083 Donald Hertz,2013,1685,50.1,49.9,9.7,9.1,49.6,1.1,30.6,18.2,10.6,100.0,180.0,94.81,5.19,0.0,210.25,202.5,64.25370000000001
Bronx,11X089,Allerton,X,11,P.S. 089 Bronx,2013,1416,48.4,51.6,6.9,24.6,50.6,1.0,16.8,20.4,17.9,100.0,180.0,92.08,7.77,0.07,187.35,189.85,65.0363
Bronx,11X127,Parkchester,X,11,J.H.S. 127 The Castle Hill,2013,745,49.0,51.0,27.5,24.4,45.2,0.8,2.0,12.2,15.7,100.0,178.0,93.51,6.36,0.0,194.9,194.55,66.0071
Bronx,11X144,Pelham Gardens,X,11,J.H.S. 144 Michelangelo,2013,713,46.7,53.3,3.4,67.0,26.2,0.7,2.7,23.3,9.0,100.0,178.0,90.08,9.92,0.0,176.0,181.75,48.0522
Bronx,11X175,City Island,X,11,P.S. 175 City Island,2013,325,47.4,52.6,4.9,6.2,26.2,0.9,61.8,18.2,0.9,32.6,179.0,94.12,5.88,0.0,222.9,215.1,54.3106
Bronx,11X180,Co-op City,X,11,M.S. 180 Dr. Daniel Hale Williams,2013,864,54.5,45.5,3.8,68.1,25.0,1.2,2.0,17.7,1.3,73.4,180.0,94.79,5.1,0.0,193.8,201.5,47.1751
Bronx,11X181,Co-op City,X,11,I.S. 181 Pablo Casals,2013,873,51.0,49.0,6.1,64.6,25.0,0.9,3.4,20.2,1.4,74.3,178.0,93.47,6.53,0.0,202.65,200.3,51.52260000000002
Bronx,11X194,Westchester Square,X,11,P.S./M.S. 194,2013,1396,48.9,51.1,29.5,8.7,55.2,1.7,4.8,13.8,14.2,100.0,179.0,94.23,5.77,0.0,211.45,198.15,59.810900000000004
Bronx,11X287,Williamsbridge,X,11,The Forward School,2013,250,49.2,50.8,0.0,71.2,27.2,1.6,0.0,30.4,4.8,85.6,178.0,89.52,10.48,0.0,193.91764705882355,191.67647058823528,41.881599999999985
Bronx,11X326,Allerton,X,11,Bronx Green Middle School,2013,404,45.0,55.0,8.7,22.5,59.4,1.2,8.2,23.0,20.3,93.6,179.0,90.73,9.02,0.0,186.95,185.7,58.210200000000015
Bronx,11X355,Eastchester-Edenwald-Baychester,X,11,Bronx Alliance Middle School,2013,101,42.6,57.4,4.0,64.4,29.7,1.0,1.0,24.8,6.9,100.0,180.0,92.16,6.86,0.0,193.91764705882355,191.67647058823528,49.5255
Bronx,11X370,Williamsbridge,X,11,School of Diplomacy,2013,285,48.8,51.2,3.5,61.4,31.9,1.1,2.1,24.9,11.6,90.9,180.0,86.57,13.43,0.0,193.91764705882355,191.67647058823528,51.945600000000006
Bronx,11X462,Co-op City,X,11,Cornerstone Academy for Social Action Middle Schoo,2013,247,49.4,50.6,0.0,61.9,34.0,0.8,3.2,21.5,5.3,83.0,180.0,91.46,8.54,0.0,182.05,184.5,50.015100000000004
Bronx,11X468,Allerton,X,11,Pelham Academy of Academics and Community Engageme,2013,320,50.0,50.0,6.6,21.6,62.5,0.3,9.1,20.9,11.2,86.9,180.0,91.56,8.12,0.0,188.05,186.7,55.0073
Bronx,11X498,Van Nest-Morris Park,X,11,P.S./M.S. 11X498 - VAN NEST ACADEMY,2013,512,49.6,50.4,7.6,10.5,69.3,1.4,11.1,20.5,4.1,80.1,180.0,93.86,5.94,0.0,202.3,198.95,49.04330000000001
Bronx,11X529,Eastchester-Edenwald-Baychester,X,11,One World Middle School at Edenwald,2013,341,47.8,52.2,2.3,60.7,34.6,1.5,0.9,21.1,8.8,100.0,180.0,92.33,7.67,0.0,176.65,176.29999999999995,51.10000000000001
Bronx,11X532,Eastchester-Edenwald-Baychester,X,11,Baychester Middle School,2013,280,46.1,53.9,3.9,66.1,27.5,1.8,0.7,25.7,3.9,100.0,180.0,92.11,7.89,0.0,186.6,173.45,48.55600000000001
Bronx,11X556,Allerton,X,11,Bronx Park Middle School,2013,259,45.6,54.4,4.6,30.9,56.8,0.8,6.9,18.5,17.0,88.4,180.0,90.87,8.75,0.0,173.45,176.0,57.4954
Bronx,11X566,Pelham Gardens,X,11,Pelham Gardens Middle School,2013,301,51.2,48.8,3.3,67.8,25.9,1.3,1.7,25.2,7.6,100.0,180.0,91.67,8.0,0.0,181.25,183.35,47.16880000000001
Bronx,12X098,Crotona Park East,X,12,J.H.S. 098 Herman Ridder,2013,315,46.3,53.7,3.5,34.6,59.7,0.6,1.6,26.7,20.6,97.1,179.0,90.42,9.58,0.0,181.35,170.4,52.23580000000001
Bronx,12X129,East Tremont,X,12,M.S. 129 Academy for Independent Learning and Lead,2013,515,49.3,50.7,1.9,31.1,65.6,0.2,1.2,28.9,15.7,96.1,180.0,91.8,8.2,0.0,182.55,179.95000000000005,47.243400000000015
Bronx,12X190,Crotona Park East,X,12,E.S.M.T- I.S. 190,2013,253,45.5,54.5,0.8,26.5,71.5,0.4,0.8,22.1,8.3,92.9,180.0,92.03,7.97,0.0,175.1,173.7,41.84060000000001
Bronx,12X211,East Tremont,X,12,P.S. 211,2013,637,50.2,49.8,0.8,12.1,86.2,0.3,0.6,22.3,27.3,96.1,180.0,88.85,10.99,0.0,178.0,175.05,24.220600000000005
Bronx,12X212,Morrisania,X,12,P.S. 212,2013,497,48.9,51.1,0.8,40.2,56.9,1.2,0.8,17.3,21.7,88.3,180.0,89.36,10.44,0.0,169.20000000000005,173.95,51.4363
Bronx,12X214,Crotona Park East,X,12,P.S. 214,2013,1028,48.3,51.7,1.9,24.3,69.8,2.0,1.8,17.4,11.5,94.1,180.0,90.87,8.83,0.1,195.5,183.35,45.26620000000001
Bronx,12X217,Hunts Point,X,12,School of Performing Arts,2013,351,51.6,48.4,2.3,22.5,72.4,1.1,1.7,29.1,21.9,92.9,179.0,88.18,11.82,0.0,169.1,173.85,42.42599999999999
Bronx,12X242,West Farms-Bronx River,X,12,Mott Hall V,2013,651,49.6,50.4,4.0,20.3,73.3,1.2,1.2,22.4,11.1,88.3,180.0,86.59,8.47,4.62,184.55,187.35,41.96139999999999
Bronx,12X267,Longwood,X,12,Bronx Latin,2013,523,49.1,50.9,1.0,23.7,74.6,0.4,0.4,23.5,15.5,92.4,180.0,87.45,8.3,4.05,190.85,187.45,38.71829999999999
Bronx,12X271,Crotona Park East,X,12,East Bronx Academy for the Future,2013,609,48.8,51.2,1.8,29.1,68.5,0.2,0.5,28.6,10.7,92.4,179.0,80.16,15.12,4.55,179.65,179.45000000000005,44.574099999999994
Bronx,12X273,East Tremont,X,12,Frederick Douglass Academy V. Middle School,2013,258,44.2,55.8,1.9,32.2,65.1,0.0,0.8,26.7,9.7,89.1,179.0,88.98,10.63,0.0,179.6,183.1,47.20900000000001
Bronx,12X286,Crotona Park East,X,12,Fannie Lou Hamer Middle School,2013,251,51.8,48.2,1.2,29.1,68.1,1.2,0.4,23.5,15.1,100.0,179.0,90.44,9.56,0.0,173.8,177.34999999999997,45.125400000000006
Bronx,12X316,East Tremont,X,12,Kappa III,2013,338,54.4,45.6,1.8,31.1,64.5,1.2,1.5,20.1,9.5,95.6,178.0,93.73,5.97,0.0,187.85,190.9,48.65609999999999
Bronx,12X318,East Tremont,X,12,"I.S. X318 Math, Science & Technology Through Arts",2013,334,45.2,54.8,0.3,30.2,66.5,0.6,2.4,25.4,18.3,95.8,180.0,88.25,11.45,0.0,172.7,177.95,46.595
Bronx,12X341,East Tremont,X,12,Accion Academy,2013,176,50.6,49.4,1.1,33.5,64.2,1.1,0.0,29.0,15.3,90.9,180.0,85.88,14.12,0.0,176.6,181.35,47.536899999999996
Bronx,12X383,Crotona Park East,X,12,Emolior Academy,2013,249,45.8,54.2,3.6,32.1,60.2,1.2,2.8,26.5,17.7,88.8,180.0,90.4,9.2,0.0,179.45000000000005,173.25,53.23310000000001
Brooklyn,13K008,Brooklyn Heights,K,13,P.S. 008 Robert Fulton,2013,848,51.3,48.7,5.8,15.1,12.0,7.1,60.0,15.1,2.5,14.6,178.0,95.5,4.38,0.0,235.65,229.2,59.4394
Brooklyn,13K113,Fort Greene,K,13,M.S. 113 Ronald Edmonds Learning Center,2013,718,49.4,50.6,5.3,72.4,20.3,0.7,1.3,20.6,4.9,84.8,180.0,89.89,9.97,0.0,181.25,186.2,43.1588
Brooklyn,13K265,Fort Greene,K,13,Dr. Susan S. McKinney Secondary School of the Arts,2013,503,63.6,36.4,1.2,71.6,23.9,2.2,1.2,20.3,4.4,84.7,180.0,74.33,19.88,5.8,170.75,188.55,42.94509999999999
Brooklyn,13K266,Bedford-Stuyvesant,K,13,M.S. K266 - Park Place Community Middle School,2013,144,42.4,57.6,2.8,61.1,33.3,0.0,2.8,27.8,3.5,83.3,178.0,90.0,10.0,0.0,175.85,181.5,51.422200000000004
Brooklyn,13K301,Bedford-Stuyvesant,K,13,Satellite East Middle School,2013,164,45.1,54.9,8.5,77.4,11.0,0.6,2.4,24.4,15.9,97.0,180.0,86.34,13.66,0.0,167.35,174.6,38.09869999999999
Brooklyn,13K313,DUMBO-Downtown Brooklyn,K,13,Satellite West Middle School,2013,119,46.2,53.8,5.0,56.3,36.1,1.7,0.8,23.5,5.0,95.0,180.0,88.14,11.86,0.0,185.2125,194.47500000000002,54.9857
Brooklyn,13K351,Clinton Hill,K,13,The Urban Assembly Unison School,2013,139,55.4,44.6,7.9,74.1,15.8,0.7,1.4,23.7,13.7,89.9,180.0,91.85,8.15,0.0,172.75,181.05,41.9469
Brooklyn,13K492,Fort Greene,K,13,Academy of Arts and Letters,2013,490,54.1,45.9,6.3,51.6,15.1,4.3,22.7,16.5,0.4,41.8,180.0,94.05,5.95,0.0,205.15,221.75,65.3596
Brooklyn,13K527,DUMBO-Downtown Brooklyn,K,13,Urban Assembly Institute of Math and Science for Y,2013,508,100.0,0.0,5.1,78.1,12.6,1.2,3.0,15.7,1.6,85.2,179.0,85.57,9.62,4.61,185.2125,194.47500000000002,37.051800000000014
Brooklyn,13K691,Fort Greene,K,13,Fort Greene Preparatory Academy,2013,257,45.1,54.9,2.3,72.0,23.3,0.4,1.9,21.8,5.1,83.7,179.0,92.83,6.77,0.0,172.95,192.95,42.6405
Brooklyn,14K050,Williamsburg,K,14,J.H.S. 050 John D. Wells,2013,306,39.2,60.8,0.3,13.7,84.3,0.0,1.6,26.5,27.1,94.1,180.0,87.17,12.5,0.0,165.5,173.74999999999997,27.031700000000004
Brooklyn,14K071,Williamsburg,K,14,Juan Morel Campos Secondary School,2013,778,45.8,54.2,0.4,15.8,79.2,0.8,3.9,32.0,24.7,100.0,179.0,80.1,15.31,4.32,166.4,168.10000000000005,34.6171
Brooklyn,14K084,Williamsburg,K,14,P.S. 084 Jose De Diego,2013,616,49.4,50.6,3.7,2.8,61.5,3.7,28.2,14.8,16.6,100.0,180.0,92.52,7.15,0.16,185.75,183.75,53.8729
Brooklyn,14K126,Greenpoint,K,14,John Ericsson Middle School 126,2013,265,42.6,57.4,2.6,21.9,68.7,0.4,6.4,35.8,15.5,91.7,180.0,92.78,6.86,0.0,176.0,174.4,47.528199999999984
Brooklyn,14K157,Bedford-Stuyvesant,K,14,P.S./I.S. 157 The Benjamin Franklin Health & Science,2013,558,47.3,52.7,0.5,18.3,79.4,0.2,1.6,25.8,21.3,100.0,179.0,93.13,6.69,0.0,180.78333333333333,186.36666666666667,33.57899999999999
Brooklyn,14K318,Williamsburg,K,14,I.S. 318 Eugenio Maria De Hostos,2013,1632,51.0,49.0,6.7,17.3,61.8,0.3,13.8,15.7,5.1,100.0,179.0,94.53,5.41,0.0,209.6,206.5,56.4605
Brooklyn,14K577,Williamsburg,K,14,Conselyea Preparatory School,2013,498,51.6,48.4,1.2,3.6,62.9,0.8,31.5,16.5,4.8,100.0,179.0,94.14,5.66,0.0,198.1,207.2,50.363
Brooklyn,14K582,Bushwick,K,14,M.S. 582,2013,272,43.0,57.0,0.0,26.8,70.2,1.5,1.5,37.9,9.2,100.0,180.0,89.71,9.93,0.0,176.4,186.1,43.49219999999999
Brooklyn,14K586,East Williamsburg,K,14,Lyons Community School,2013,546,44.3,55.7,0.9,41.2,55.1,0.7,2.0,23.6,12.3,86.8,180.0,77.22,17.78,4.63,160.54999999999995,175.9,52.6125
Brooklyn,14K614,Bushwick,K,14,Young Women's Leadership School of Brooklyn,2013,351,100.0,0.0,2.0,63.5,31.6,2.3,0.6,15.7,2.0,82.1,180.0,87.11,8.02,4.58,188.75,201.6,49.5954
Brooklyn,15K051,Park Slope,K,15,M.S. 51 William Alexander,2013,1116,58.5,41.5,13.0,13.9,19.2,0.8,53.1,14.6,1.7,28.0,179.0,95.43,3.86,0.54,247.4,258.85,64.48899999999999
Brooklyn,15K088,Sunset Park,K,15,J.H.S. 088 Peter Rouget,2013,1206,49.4,50.6,17.7,13.3,58.1,0.6,10.4,25.1,14.5,87.6,180.0,93.95,5.97,0.0,199.8,194.3,60.256900000000016
Brooklyn,15K136,Sunset Park,K,15,I.S. 136 Charles O. Dewey,2013,487,43.9,56.1,6.6,1.8,86.2,0.0,5.3,24.4,41.9,96.9,180.0,93.76,6.03,0.0,166.19999999999996,169.49999999999997,24.94670000000001
Brooklyn,15K442,Carroll Gardens,K,15,M.S. 442 Carroll Gardens School for Innovation,2013,193,43.0,57.0,3.6,40.4,47.7,1.0,7.3,46.1,7.3,79.3,180.0,90.16,9.84,0.0,174.9,179.85,60.253
Brooklyn,15K443,Sunset Park,K,15,New Voices School of Academic & Creative Arts,2013,531,67.4,32.6,5.1,14.5,43.9,2.3,34.3,21.3,1.9,50.1,180.0,94.51,5.3,0.0,214.2,228.8,66.5475
Brooklyn,15K447,Boerum Hill,K,15,The Math & Science Exploratory School,2013,514,46.7,53.3,8.8,21.8,18.5,2.3,48.6,20.4,0.8,24.1,180.0,95.5,4.11,0.2,245.25,244.05,67.37819999999999
Brooklyn,15K448,Carroll Gardens-Red Hook,K,15,Brooklyn Secondary School for Collaborative Studie,2013,670,43.9,56.1,4.0,37.6,48.2,1.0,9.1,33.4,4.9,73.1,180.0,85.76,9.45,4.5,172.45000000000005,188.5,61.631899999999995
Brooklyn,15K464,Park Slope-Gowanus,K,15,Park Slope Collegiate,2013,379,43.8,56.2,7.7,38.8,40.6,4.7,8.2,20.8,11.3,79.9,180.0,83.69,10.16,6.15,170.3,169.7,66.9758
Brooklyn,15K497,DUMBO-Downtown Brooklyn,K,15,School for International Studies,2013,479,49.9,50.1,4.2,45.1,37.2,1.5,12.1,15.2,11.3,79.1,180.0,80.0,13.68,6.32,199.6888888888889,203.47777777777776,64.1585
Brooklyn,15K821,Sunset Park,K,15,Sunset Park Prep,2013,528,48.9,51.1,9.5,1.7,85.2,0.6,3.0,20.5,9.5,93.4,180.0,94.92,4.89,0.0,206.7,197.75,26.384599999999992
Brooklyn,16K035,Bedford-Stuyvesant,K,16,M.S. 035 Stephen Decatur,2013,206,45.6,54.4,0.0,89.3,9.2,1.0,0.5,29.1,1.9,89.3,179.0,91.09,8.42,0.0,181.0,177.9,19.396199999999986
Brooklyn,16K057,Bedford-Stuyvesant,K,16,J.H.S. 057 Whitelaw Reid,2013,213,49.3,50.7,0.9,70.9,26.3,0.9,0.9,28.2,5.2,100.0,179.0,89.77,10.23,0.0,176.7,181.1,42.79069999999998
Brooklyn,16K267,Bedford-Stuyvesant,K,16,"M.S. 267 Math, Science & Technology",2013,291,44.3,55.7,3.1,77.0,16.8,1.7,1.4,28.9,5.5,90.0,180.0,88.77,10.88,0.0,175.4,182.35,37.743
Brooklyn,16K308,Bedford-Stuyvesant,K,16,P.S. 308 Clara Cardwell,2013,461,52.1,47.9,2.2,80.9,15.4,1.3,0.2,29.7,4.3,94.6,180.0,89.53,10.26,0.0,170.20000000000005,189.3,32.114599999999996
Brooklyn,16K681,Bedford-Stuyvesant,K,16,Madiba Prep Middle School,2013,165,47.3,52.7,0.6,82.4,15.2,0.6,1.2,25.5,2.4,83.6,180.0,91.36,7.41,0.0,170.7,173.79999999999995,29.770399999999974
Brooklyn,17K002,Prospect Lefferts Gardens,K,17,Parkside Preparatory Academy,2013,479,50.1,49.9,3.8,84.1,10.0,1.3,0.8,14.6,6.5,91.0,180.0,92.39,7.4,0.0,187.0,190.55,28.104200000000013
Brooklyn,17K061,Prospect Lefferts Gardens,K,17,M.S. 061 Dr. Gladstone H. Atwell,2013,779,52.5,47.5,0.8,89.0,9.0,0.5,0.8,13.1,5.9,100.0,180.0,92.65,7.35,0.0,182.6,193.45,19.9647
Brooklyn,17K138,Crown Heights North,K,17,P.S. 138 Brooklyn,2013,708,49.7,50.3,2.0,84.6,8.6,0.8,4.0,14.3,7.1,86.3,179.0,89.73,9.99,0.14,195.05,195.1,27.48240000000002
Brooklyn,17K181,East Flatbush,K,17,P.S. 181 Brooklyn,2013,1044,48.8,51.2,0.7,85.5,9.4,2.5,1.9,14.1,8.6,100.0,180.0,92.41,7.49,0.0,187.1,188.85,25.910400000000024
Brooklyn,17K189,Brownsville,K,17,P.S. 189 The Bilingual Center,2013,1188,50.5,49.5,1.3,74.7,23.2,0.5,0.3,10.4,18.8,94.4,180.0,93.86,6.05,0.0,201.2,195.35,38.7964
Brooklyn,17K246,Flatbush,K,17,M.S. 246 Walt Whitman,2013,603,47.9,52.1,1.0,84.1,12.6,0.8,1.5,25.0,17.4,100.0,180.0,91.5,8.33,0.0,170.39999999999995,175.25,27.64540000000001
Brooklyn,17K340,Prospect Heights,K,17,I.S. 340,2013,208,60.1,39.9,1.0,87.5,10.1,0.5,1.0,6.7,0.5,89.4,180.0,94.23,5.29,0.0,204.85,209.6,22.394899999999996
Brooklyn,17K352,Crown Heights South,K,17,Ebbets Field Middle School,2013,298,47.7,52.3,2.0,72.1,21.8,0.3,3.7,22.8,21.1,95.6,180.0,88.37,11.3,0.0,166.7,169.2,43.0857
Brooklyn,17K353,Prospect Heights,K,17,Elijah Stroud Middle School,2013,263,40.3,59.7,0.8,85.2,12.9,0.4,0.8,24.0,5.3,88.2,180.0,91.79,8.21,0.0,168.70000000000005,174.9,25.731100000000005
Brooklyn,17K354,Crown Heights North,K,17,The School of Integrated Learning,2013,240,40.8,59.2,2.5,82.9,11.2,1.3,2.1,24.6,7.9,95.0,180.0,91.29,8.3,0.0,190.35,183.15,29.897999999999993
Brooklyn,17K382,Flatbush,K,17,Academy for College Preparation and Career Explora,2013,532,42.7,57.3,0.8,89.3,8.5,0.8,0.8,16.0,5.5,79.9,180.0,77.01,16.86,5.94,182.05,183.3,19.513400000000004
Brooklyn,17K394,Crown Heights North,K,17,M.S. K394,2013,631,51.8,48.2,3.8,83.8,10.9,0.5,1.0,13.9,5.5,93.3,180.0,91.67,8.01,0.16,182.9,193.4,28.430599999999995
Brooklyn,17K484,Ocean Hill,K,17,Ronald Edmonds Learning Center II,2013,148,48.0,52.0,0.7,85.8,12.8,0.7,0.0,27.7,3.4,93.2,180.0,89.26,10.74,0.0,171.5,179.14999999999995,24.73540000000002
Brooklyn,17K543,Flatbush,K,17,"Science, Technology and Research Early College High School at Erasmus",2013,532,50.6,49.4,2.6,87.0,7.0,2.8,0.6,3.0,0.0,81.4,179.0,91.03,3.93,4.86,187.05333333333328,189.4466666666667,23.67039999999999
Brooklyn,17K590,Crown Heights South,K,17,Medgar Evers College Preparatory School,2013,1248,54.5,45.5,2.3,92.5,3.2,1.7,0.3,3.0,0.5,73.9,179.0,87.73,6.78,5.49,241.2,239.2,14.252399999999987
Brooklyn,17K722,East Flatbush,K,17,New Heights Middle School,2013,233,46.8,53.2,0.0,92.3,7.3,0.4,0.0,25.8,7.7,94.4,180.0,93.97,5.6,0.0,174.20000000000005,171.25,14.272600000000013
Brooklyn,18K066,Canarsie,K,18,P.S. 66,2013,777,54.1,45.9,0.4,90.1,6.6,0.5,2.4,7.2,2.4,75.9,180.0,95.05,4.82,0.0,200.3,199.55,18.3226
Brooklyn,18K068,Canarsie,K,18,I.S. 068 Isaac Bildersee,2013,734,45.1,54.9,1.2,90.3,5.3,0.3,2.9,22.5,14.6,69.8,180.0,91.47,8.4,0.0,170.1,177.3,18.078799999999994
Brooklyn,18K211,Canarsie,K,18,I.S. 211 John Wilson,2013,703,48.6,51.4,0.7,89.5,7.1,1.3,1.4,21.5,4.4,79.2,180.0,94.06,5.8,0.0,189.4,193.25,19.352000000000015
Brooklyn,18K235,East Flatbush,K,18,P.S. 235 Lenox School,2013,1234,54.6,45.4,1.1,94.5,2.2,1.0,1.2,7.0,1.1,78.6,180.0,95.11,4.8,0.0,183.9,185.4857142857143,10.612599999999993
Brooklyn,18K285,East Flatbush,K,18,I.S. 285 Meyer Levin,2013,914,51.0,49.0,0.3,94.1,3.9,0.3,1.3,15.2,3.7,83.8,180.0,93.44,6.46,0.0,190.95,193.05,11.281100000000011
Brooklyn,18K366,Canarsie,K,18,The Science And Medicine Middle School,2013,389,50.1,49.9,0.8,88.9,8.0,0.3,2.1,17.2,3.3,79.4,180.0,95.83,4.17,0.0,198.3,185.8,20.2765
Brooklyn,18K581,East Flatbush,K,18,East Flatbush Community Research School,2013,241,41.5,58.5,0.8,90.9,4.1,2.9,1.2,24.5,10.4,96.7,180.0,92.68,6.91,0.0,170.79999999999995,170.2,17.098899999999993
Brooklyn,18K588,East Flatbush,K,18,Middle School for Art and Philosophy,2013,330,45.8,54.2,0.9,89.1,7.6,1.5,0.9,21.8,6.4,88.5,179.0,91.41,8.28,0.0,167.45000000000005,179.25,19.995600000000014
Brooklyn,19K089,East New York,K,19,P.S. 089 Cypress Hills,2013,446,52.0,48.0,0.9,2.2,95.1,1.8,0.0,23.1,46.2,94.8,178.0,93.93,5.84,0.0,178.60000000000005,175.49999999999997,9.471000000000007
Brooklyn,19K171,Cypress Hills,K,19,I.S. 171 Abraham Lincoln,2013,780,47.1,52.9,6.0,16.2,74.0,2.6,1.3,16.3,22.7,98.3,179.0,92.19,7.81,0.0,179.74999999999997,180.2,42.1711
Brooklyn,19K218,East New York,K,19,J.H.S. 218 James P. Sinnott,2013,488,49.4,50.6,15.6,45.9,34.6,1.6,2.3,24.4,12.5,93.2,180.0,88.34,11.66,0.0,180.65,179.85,64.4482
Brooklyn,19K292,East New York,K,19,J.H.S. 292 Margaret S. Douglas,2013,727,49.7,50.3,9.5,57.6,31.4,0.8,0.7,17.6,7.0,91.7,180.0,90.82,9.04,0.0,191.3,190.85,56.04899999999999
Brooklyn,19K364,Starrett City,K,19,I.S. 364 Gateway,2013,369,50.4,49.6,2.2,71.5,22.5,1.1,2.7,20.1,0.5,78.9,180.0,92.33,7.4,0.0,188.0,198.55,43.681599999999996
Brooklyn,19K404,East New York,K,19,Academy for Young Writers,2013,502,67.7,32.3,1.0,70.9,24.7,2.4,1.0,15.9,1.8,79.3,180.0,82.32,10.98,6.5,186.86111111111111,188.83888888888887,43.55339999999999
Brooklyn,19K409,East New York,K,19,East New York Family Academy,2013,468,51.7,48.3,1.5,68.4,28.6,1.1,0.4,10.7,1.3,85.0,180.0,87.07,7.76,4.96,220.6,210.3,44.99859999999999
Brooklyn,19K422,East New York,K,19,Spring Creek Community School,2013,169,52.1,47.9,1.2,75.1,22.5,0.6,0.6,21.3,1.8,92.9,179.0,92.12,7.88,0.0,167.2,177.5,38.5158
Brooklyn,19K452,Starrett City,K,19,Frederick Douglass Academy VIII Middle School,2013,294,56.8,43.2,8.2,68.0,23.1,0.3,0.3,14.3,2.7,86.1,179.0,94.52,5.14,0.0,207.75,204.35,47.74969999999998
Brooklyn,19K654,East New York,K,19,Van Siclen Community Middle School,2013,118,50.0,50.0,0.0,63.6,34.7,0.0,1.7,31.4,16.1,100.0,179.0,91.38,8.62,0.0,186.86111111111111,188.83888888888887,47.480599999999995
Brooklyn,19K661,East New York,K,19,Vista Academy,2013,114,39.5,60.5,0.9,37.7,60.5,0.0,0.9,24.6,16.7,97.4,180.0,91.23,7.89,0.0,186.86111111111111,188.83888888888887,49.1684
Brooklyn,19K662,East New York,K,19,Liberty Avenue Middle School,2013,140,47.9,52.1,7.1,31.4,59.3,0.7,1.4,19.3,10.7,94.3,180.0,90.78,8.51,0.0,186.86111111111111,188.83888888888887,54.4469
Brooklyn,19K663,East New York,K,19,School of the Future Brooklyn,2013,76,51.3,48.7,5.3,65.8,27.6,0.0,1.3,31.6,5.3,100.0,179.0,91.78,6.85,0.0,186.86111111111111,188.83888888888887,48.78820000000002
Brooklyn,19K678,East New York,K,19,East New York Middle School of Excellence,2013,242,51.7,48.3,2.5,59.9,37.2,0.0,0.4,23.1,4.1,92.6,180.0,90.83,9.17,0.0,167.9,182.45,50.2174
Brooklyn,20K030,Bay Ridge,K,20,P.S./I.S. 30 Mary White Ovington,2013,510,50.6,49.4,21.8,2.4,25.9,1.0,49.0,13.5,22.2,81.8,179.0,94.16,5.06,0.39,218.85,210.15,64.4619
Brooklyn,20K062,Kensington-Ocean Parkway,K,20,J.H.S. 062 Ditmas,2013,1297,48.5,51.5,29.6,25.9,31.3,0.2,13.0,17.0,26.8,91.2,178.0,94.74,5.19,0.0,188.35,193.05,73.04299999999999
Brooklyn,20K104,Bay Ridge,K,20,P.S./I.S. 104 The Fort Hamilton School,2013,1181,46.5,53.5,18.5,4.1,26.8,1.9,48.7,13.0,10.2,67.2,179.0,95.14,4.78,0.0,224.2,210.8,65.474
Brooklyn,20K163,Bath Beach,K,20,P.S. 163 Bath Beach,2013,625,45.4,54.6,28.8,1.1,30.4,0.5,39.2,22.6,18.1,85.9,180.0,94.77,5.07,0.0,225.85,203.8,67.083
Brooklyn,20K180,Borough Park,K,20,The SEEALL Academy,2013,1153,44.8,55.2,43.4,1.3,23.2,1.2,31.0,14.6,23.4,86.8,178.0,95.73,4.09,0.09,220.2,209.45,66.14070000000001
Brooklyn,20K187,Dyker Heights,K,20,The Christa McAuliffe School\I.S. 187,2013,970,49.9,50.1,73.6,0.6,4.1,0.1,21.5,7.1,2.0,65.6,180.0,98.24,1.76,0.0,292.85,276.0,41.0361
Brooklyn,20K192,Borough Park,K,20,P.S. 192 - The Magnet School for Math and Science,2013,617,47.0,53.0,21.4,2.6,51.1,0.2,24.8,22.5,28.7,100.0,180.0,93.34,6.49,0.16,199.3,193.7,63.0899
Brooklyn,20K201,Dyker Heights,K,20,J.H.S. 201 The Dyker Heights,2013,1437,48.3,51.7,46.6,0.7,13.1,0.3,39.3,11.4,9.2,75.1,179.0,96.04,3.89,0.0,236.45000000000005,227.1,61.1176
Brooklyn,20K220,Sunset Park,K,20,J.H.S. 220 John J. Pershing,2013,1400,44.9,55.1,46.9,1.6,45.1,0.0,6.5,14.2,38.1,100.0,179.0,94.71,5.29,0.0,206.4,184.95,57.215700000000005
Brooklyn,20K223,Borough Park,K,20,J.H.S. 223 The Montauk,2013,942,48.9,51.1,54.2,8.0,27.7,0.2,9.9,13.7,37.4,94.5,180.0,94.55,5.45,0.0,204.6,189.95,61.330200000000005
Brooklyn,20K227,Bensonhurst,K,20,J.H.S. 227 Edward B. Shallow,2013,1314,46.8,53.2,58.1,0.6,26.2,0.2,15.0,14.2,30.1,91.9,180.0,94.45,5.55,0.0,213.05,191.05,57.12550000000001
Brooklyn,20K229,Dyker Heights,K,20,P.S. 229 Dyker,2013,1149,49.1,50.9,51.0,0.6,11.5,1.1,35.8,13.0,9.0,54.7,180.0,96.15,3.77,0.0,244.95,229.55,59.83540000000001
